,Herbivore.Insectivore.Rho,Herbivore.Insectivore.P,Herbivore.Insectivore.p.adj,Herbivore.Omnivore.Rho,Herbivore.Omnivore.P,Herbivore.Omnivore.p.adj,Insectivore.Omnivore.Rho,Insectivore.Omnivore.P,Insectivore.Omnivore.p.adj,Herbivore.Vertivore.Rho,Herbivore.Vertivore.P,Herbivore.Vertivore.p.adj,Insectivore.Vertivore.Rho,Insectivore.Vertivore.P,Insectivore.Vertivore.p.adj,Omnivore.Vertivore.Rho,Omnivore.Vertivore.P,Omnivore.Vertivore.p.adj,Carnivore.Herbivore.Rho,Carnivore.Herbivore.P,Carnivore.Herbivore.p.adj,Carnivore.Omnivore.Rho,Carnivore.Omnivore.P,Carnivore.Omnivore.p.adj
ABHD16B,-1.37380846611537,1,1,-0.741375759397024,1,1,0.662826377546727,1,1,-1.97987496206809,0.286305482820531,1,-0.990509150659793,1,1,-1.4892130157844,0.818587706639335,1,1.96685147715601,0.147601007823643,0.500607116087095,1.13909705301572,0.763988029607092,1
SARS1,-0.566166418841975,1,1,1.52041815629933,0.770435484683663,1,1.89320669268512,0.349982326392542,1,1.60906218777814,0.645616465513396,1,1.90302015346857,0.342227493330285,1,0.576936441731122,1,1,-0.225915073141041,1,1,1.26333323227501,0.619408344025872,1
OPN1MW2,-2.32963191509008,0.118953683062493,0.592045472927123,-1.08009054149371,1,1,1.28316517487655,1,1,-0.458515121036293,1,1,1.19762919103938,1,1,0.255846441791814,1,1,2.00002156514724,0.136493805900873,0.476195736672957,0.835807683172499,1,1
CUEDC2,1.86536036355435,0.372785455500854,1,2.27813131142342,0.136312531310676,1,0.234683000487138,1,1,2.51813981845652,0.0707858868689777,0.579773749392951,1.13273051239757,1,1,0.99784593856029,1,1,-2.58162175116294,0.0295011894450101,0.173352222809833,-0.230369721583445,1,1
ELAPOR1,-1.26505251910644,1,1,2.22906066984856,0.154859209966133,1,3.15899947466045,0.00949870654617135,0.160240605295429,1.35750965400569,1,1,2.16834834517068,0.180793156084993,1,-0.216359726067046,1,1,0.334968624400492,1,1,2.47650792202135,0.0398024041918581,0.307453883217169
IRAK1BP1,1.49122242725343,0.815418644240453,1,1.32249251835039,1,1,-0.259463894254042,1,1,0.937958953937974,1,1,-0.177628531443619,1,1,0.0166787710786067,1,1,-1.58115832660004,0.341525523646852,0.858550186909142,-0.203285972608178,1,1
HTR1B,-0.351186902927142,1,1,2.74037710674514,0.0368212363045414,0.602601308123785,2.70049238012603,0.0415421538146828,0.39566431856037,-0.247458154627122,1,1,0.0167159525106856,1,1,-2.10408758814778,0.212224844048238,1,0.385448491638311,1,1,2.95680554456044,0.00932532253860031,0.129423915816034
C1orf194,0.0290879979618025,1,1,0.489589938758743,1,1,0.413399538506994,1,1,1.56436473280536,0.706391628063091,1,1.4630037001608,0.860798198843124,1,1.18312008616572,1,1,-0.702702057777141,1,1,-0.172234219576028,1,1
IMPG1,2.54903007864064,0.0648137897944693,0.396047455184559,0.155379111467783,1,1,-2.33635485271064,0.116836529295688,0.745001151599365,-0.546987848356292,1,1,-2.41327987915806,0.0948580454671702,1,-0.642822053991523,1,1,-1.54089466106848,0.370027276321094,0.905733968165378,-1.32649307323498,0.554029284025575,1
OPN1LW,-3.17034896653459,0.0091353577321185,0.106583723296299,-1.55860891590669,0.71453382899807,1,1.57003505181054,0.698441741226396,1,-0.758965127981762,1,1,1.48964147319799,0.817911186162567,1,0.322635257408119,1,1,2.80051931313644,0.0153061363184349,0.108590831988896,1.05417901950684,0.875402891131743,1
NFKB2,1.349880979035,1,1,-1.07960053520743,1,1,-2.21299990612212,0.161385912725697,0.908728668769927,1.6201328313228,0.631222477178079,1,0.594958439822996,1,1,2.2707932975626,0.138956963336074,1,-1.78553314422375,0.222524640562441,0.658128724639075,-2.69580872236352,0.0210653926466651,0.211138718653859
TMEM187,0.847763833566434,1,1,-0.866582922659201,1,1,-1.69437244709582,0.541167190781977,1,-1.82190238216267,0.410818792848968,1,-2.46169851027668,0.0829685107091036,1,-1.13786680985278,1,1,0.0997880291096565,1,1,-0.834065599308881,1,1
HCFC1,-3.00698955270386,0.0158309298358772,0.154453046219263,0.664793279914418,1,1,3.40454006476576,0.00397653463653031,0.0935438286985954,-0.859906470619552,1,1,1.31436949679702,1,1,-1.28293623907567,1,1,2.70452864044527,0.0205204118626704,0.13431782915269,3.14202207765212,0.00503356151119752,0.0894235402660236
TNFRSF6B,-2.00212004246006,0.27163093459549,1,-2.59302424455762,0.0570816382404038,0.76061790071816,-0.461327956546376,1,1,-1.36166277592421,1,1,0.271458645333719,1,1,0.669505077849537,1,1,2.13832008199825,0.0974723212881085,0.38100541504787,-0.646604917716486,1,1
AKNAD1,-0.730283435350426,1,1,-2.61399146080008,0.0536947638983848,0.733418539068763,-1.54371110791529,0.735950004812971,1,-1.19751585396725,1,1,-0.587050418847858,1,1,0.592998930749164,1,1,1.12550693791417,0.781122836750819,1,-1.43105102180962,0.457246778630631,1
PITX3,0.446029990576862,1,1,1.68140940652958,0.556100518085158,1,1.1029726893223,1,1,1.0465458060081,1,1,0.699039737299054,1,1,-0.094239345872184,1,1,-0.797092600516369,1,1,0.907920429920008,1,1
ELOVL3,-1.61669876340678,0.635659925928181,1,0.0623261740496826,1,1,1.60045167344304,0.656990517655994,1,0.150108284612617,1,1,1.22124632425625,1,1,0.107145733621873,1,1,1.21611954764362,0.671818155336555,1,1.21188656562855,0.67666741618904,1
STXBP3,-0.679242480850685,1,1,2.42646595880931,0.0914800836196158,0.982484305375549,2.81066963102549,0.0296631122919332,0.320193311406541,0.41680242614286,1,1,0.838911034808551,1,1,-1.12555067374106,1,1,0.375659262041364,1,1,2.69305545137076,0.0212401477725962,0.212192421153397
FNDC7,-2.12736926051844,0.200336484888094,0.83446122057931,-2.76520320410696,0.0341324077379893,0.58644379222469,-0.372372019685765,1,1,-2.02000920609582,0.26029459573236,1,-0.340782354692214,1,1,-0.0612412247702751,1,1,2.57510777875764,0.0300626565793457,0.175298332600742,-0.248661419835247,1,1
PRPF38B,0.271534168332091,1,1,-2.01804687613766,0.261518277328261,1,-2.03365971808147,0.251915497427028,1,2.08763881987638,0.220982564727768,1,1.78212892908956,0.448369255271267,1,3.32591904479094,0.00528765122425356,0.299135599742344,-1.12647165285112,0.779897798123086,1,-2.97498112419241,0.0087901973020884,0.125469582976121
ARHGAP4,0.79219109715927,1,1,-0.771890264807646,1,1,-1.44139043947991,0.896846458282704,1,-0.528680808314463,1,1,-1.08568226526101,1,1,0.0431669189530402,1,1,-0.325486116894057,1,1,-1.07013544326411,0.853675042275134,1
HENMT1,-2.2834432612646,0.134425628607035,0.642069214469942,1.51779479660183,0.774396823574028,1,3.54896219840959,0.00232051558209441,0.0672728517323369,0.82230494324127,1,1,2.38908675127445,0.101341881393099,1,-0.253133928826148,1,1,1.42240947381065,0.464722243382206,1,2.84117893563699,0.013484125537186,0.161269294032724
ARMH3,0.0144896229379369,1,1,-1.36840436697004,1,1,-1.24842977833231,1,1,1.48084431639538,0.831888385114342,1,1.40770637768967,0.955308195292407,1,2.2753999002631,0.13729170815928,1,-0.595666085486671,1,1,-1.86663486311246,0.185857786764239,0.734601454695105
FAM102B,-0.925184344880399,1,1,-1.26155100756783,1,1,-0.25822777841905,1,1,-0.617131509493574,1,1,0.034903682665996,1,1,0.221739810860931,1,1,0.994558090656778,0.959853717398797,1,-0.29442144233035,1,1
STMN3,-2.40057511447464,0.09821598469512,0.524296422389965,-0.907178501291999,1,1,1.43645266609449,0.905241456552687,1,-1.54476244690731,0.734422402866993,1,0.352197738411248,1,1,-0.819240669897696,1,1,2.53682174147222,0.0335591694764583,0.188607735429708,1.42682992616138,0.460886768858689,1
L1CAM,-4.9084907623524,5.5067970924328e-06,0.000533843641699537,-0.137785814286577,1,1,4.54636700975547,3.27478978893141e-05,0.00467352595786039,-0.240435474721627,1,1,3.29286542561491,0.0059503158083677,0.318844739337111,-0.13758443936319,1,1,3.85795594420762,0.00034301775233487,0.00760181263362212,3.49431746470743,0.00142582647415352,0.0420701706763321
NTNG1,-3.15387093279276,0.00966721956385686,0.11079448927854,-0.147281714997315,1,1,2.89781661332002,0.0225462144397872,0.272127980787915,1.53021185438292,0.755785788284417,1,3.5528522091016,0.00228647097505601,0.229745062932727,1.59616641434734,0.662709863421161,1,1.92763678960451,0.161700958454421,0.531060812689678,1.69599622005347,0.269659787734494,0.908503793231336
GMEB2,-3.92604546635297,0.0005181230381337,0.0148789295101791,-2.33947277162375,0.115865874906397,1,1.74531020753824,0.485585316475251,1,-1.62213211847029,0.628650374240588,1,1.4293528650969,0.917417031798282,1,0.0771739364366626,1,1,3.69228190009775,0.000666752745319182,0.0120418867704443,1.22736851270266,0.659052346330883,1
PRMT6,-1.5087987725673,0.788101287220125,1,-1.01283310001099,1,1,0.537846864464388,1,1,0.560769298974093,1,1,1.5263886376454,0.761478634036274,1,1.18567462108277,1,1,0.954869292397693,1,1,-0.0734026496875503,1,1
AMY1C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COX7A2,2.52728617256108,0.0689686780166732,0.41359467273986,3.48257171242562,0.00297973312440972,0.172132250068503,0.514233643328058,1,1,1.62301201168188,0.627521022952293,1,-0.611270370472317,1,1,-1.13562425209825,1,1,-2.59702710884213,0.0282103507050463,0.167512710407305,0.963740648655057,1,1
FNDC11,-3.03636352006768,0.0143670290240116,0.145196667825668,-0.768010125455749,1,1,2.1931509934162,0.169779012264637,0.937128263851376,-1.14866589748816,1,1,1.1496994509331,1,1,-0.564165440496992,1,1,2.82085671381615,0.0143686771940949,0.103876120740786,1.88251786665888,0.179297209049345,0.719114815605807
SRPK3,-1.66308658610706,0.577770627510785,1,-1.15471019458847,1,1,0.544360607087788,1,1,-0.422895780906312,1,1,0.713225297885724,1,1,0.334882196647592,1,1,1.50249589578124,0.398907261302725,0.949172318846566,0.286896703604011,1,1
NPM3,0.548954761227659,1,1,1.61014043123738,0.644203213704823,1,0.869308165221098,1,1,3.60028586642773,0.00190720509501675,0.0679172625553677,3.02181968351411,0.0150756103088191,0.490215037776941,2.52523411759229,0.0693727410522399,0.884182892238682,-1.99296593631658,0.138795531714403,0.480701085157367,-0.367772785332902,1,1
SLC30A7,0.645859385911232,1,1,0.388160875879908,1,1,-0.262170617959214,1,1,2.0540384054275,0.239831848414289,1,1.56024297800231,0.712214836944071,1,1.76847192625746,0.461892248676544,1,-1.34345459797349,0.537374453947509,1,-0.881334782700703,1,1
EXTL2,-0.297654195357626,1,1,0.227618557059261,1,1,0.49226911175903,1,1,2.34942024176427,0.112816031627125,0.757892612244138,2.44481386136958,0.0869561509280734,1,2.16376597997325,0.182893885897929,1,-0.701078895411936,1,1,-0.446949707236846,1,1
DBT,1.09149840513499,1,1,0.456507206375318,1,1,-0.633465218571222,1,1,1.42524213385568,0.924523324596367,1,0.606316202185318,1,1,1.09260415554139,1,1,-1.49464368820134,0.405022373630534,0.958269718496485,-0.958891160739072,1,1
TRMT13,-1.22811599142103,1,1,-4.03239415814864,0.000331268900055558,0.0566507040319729,-2.30938385131831,0.125533741987693,0.775100832881417,1.29541823189141,1,1,2.0571307073162,0.238041927872389,1,3.95679948639389,0.000455763835933621,0.10333811489581,0.317270712317516,1,1,-3.53156241179952,0.00123933708320926,0.0389049630760019
DPCD,1.07469478015958,1,1,0.470503732608851,1,1,-0.58750672347229,1,1,-0.496948473622051,1,1,-1.21855882417134,1,1,-0.796530607166163,1,1,-0.590234767058392,1,1,-0.0870163597862378,1,1
MFSD14A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC35A3,-1.20222752839918,1,1,-0.587707388069156,1,1,0.624917701193234,1,1,1.13505016691191,1,1,1.89900839138149,0.345380236134428,1,1.49160553696235,0.814815514889861,1,0.383949458829361,1,1,-0.204966516122009,1,1
POLL,2.91448682470952,0.021376430811852,0.189271693950111,-1.0719044074085,1,1,-3.69873275084281,0.00130007159699433,0.0464485673855719,1.02481686131067,1,1,-1.12182933501744,1,1,1.7211471221718,0.511344781576609,1,-2.69917407666813,0.0208535417943412,0.135699586587996,-3.56287062186098,0.00110046446969095,0.0363335250992082
DUSP9,-1.78135308991828,0.449128719258011,1,-3.42593993257666,0.00367605515069228,0.190304623787539,-1.20106311808192,1,1,-0.54648031885903,1,1,0.790538873528316,1,1,1.81074810367137,0.421079117548062,1,1.59804754820374,0.330097186603703,0.842455793837839,-1.74913456739158,0.240803283780754,0.853802979870048
PPDPF,0.0804092008243402,1,1,0.326861762683858,1,1,0.22237840574837,1,1,2.35276564492584,0.111806245627605,0.755695732343976,2.16111340775615,0.184119480721876,1,2.02449302089035,0.257516696077434,1,-1.18733420780007,0.705287460289951,1,-0.7806721127291,1,1
PLPPR4,-1.56601004358145,0.704077595298305,1,0.720407075739702,1,1,2.12982919793652,0.199114303142897,1,1.12156015912156,1,1,2.12941929423296,0.199317513297795,1,0.631196021211986,1,1,0.687243278388092,1,1,1.34235912349989,0.538438745252716,1
BTRC,0.995111369099592,1,1,0.197183410160477,1,1,-0.752696898234127,1,1,2.12493666280863,0.201551389395728,1,1.35064749799964,1,1,1.92529817027275,0.325152398569748,1,-1.70728733796269,0.263305975248433,0.726764589042311,-1.37878546716645,0.503882726375626,1
DPYD,0.744221822278314,1,1,-1.2400023488368,1,1,-1.80477157085412,0.42666260895429,1,0.72018366902408,1,1,0.16147978649529,1,1,1.52288674220066,0.766722259430106,1,-0.901840782850339,1,1,-2.05502510148468,0.119629740839897,0.575106663810367
LBX1,-0.537754895718164,1,1,-0.348889214726843,1,1,0.185288024315126,1,1,1.78740744836885,0.44322995195437,1,2.03079848698781,0.25365264354776,1,1.92967731597403,0.321880993929783,1,-0.371034725120125,1,1,-0.663948499535742,1,1
TLX1,1.91408634915291,0.333654740728666,1,0.508062399841181,1,1,-1.34040105818786,1,1,-1.29053037856066,1,1,-2.46952941352067,0.0811745374634908,1,-1.55784485382725,0.715620182201141,1,-0.898814195244097,1,1,-0.345204318799769,1,1
PTBP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KAZALD1,1.15066968632821,1,1,1.11949077628519,1,1,-0.112626012632364,1,1,1.79264403932933,0.438179158958869,1,0.872778887313827,1,1,0.992701980583817,1,1,-1.70429731812914,0.264976667286894,0.729326223672142,-0.524951474911631,1,1
RWDD3,-1.15206690718057,1,1,-2.45179862002629,0.0852865126800398,0.946068423682616,-1.06329318210617,1,1,-0.667195369399127,1,1,0.221568109417646,1,1,1.08030667207627,1,1,1.18057637840185,0.713313156143751,1,-1.2875501783783,0.593707775357335,1
TLCD4,-1.42302109463459,0.92838024138365,1,-0.544044613480629,1,1,0.866307430080461,1,1,2.42549350489785,0.0917255358044864,0.680297705816313,3.25360111194313,0.00683712984822119,0.341139154197475,2.71083747066905,0.0402681086336367,0.693212756998511,0.0265670348606305,1,1,-0.499172955753143,1,1
ALG14,-0.897142866830214,1,1,-1.35409491582556,1,1,-0.364958339054671,1,1,1.06139526573325,1,1,1.63208424381471,0.615970442957134,1,1.95566013371346,0.303031223813082,1,0.206057978831247,1,1,-1.13216245754612,0.772698421351214,1
CNN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAUS7,-0.0586191716071493,1,1,2.44568263652901,0.0867469211361983,0.954271554835591,2.15338501469172,0.187730593912174,0.997994984052843,-0.648574435268575,1,1,-0.545040433008412,1,1,-2.4195921922298,0.0932275290661344,1,0.378830215701668,1,1,2.73245251148967,0.0188594199834357,0.198571693808996
ABCD3,2.64457401818807,0.0490762892108956,0.329734723236457,4.18770614750701,0.000169072819695322,0.0395737821029338,1.24386418523569,1,1,3.17676469285322,0.00893566902460731,0.175235839196487,1.30881560077794,1,1,0.462699815961839,1,1,-3.45494530826517,0.0016512133802997,0.022958651794578,0.812819299394927,1,1
LZTS2,2.07821212875964,0.22613895285067,0.899590920644852,1.41963701705131,0.93428029730384,1,-0.720583251103242,1,1,0.482794173998909,1,1,-1.00127656509834,1,1,-0.484144895193053,1,1,-1.82308910593836,0.204869688904421,0.62084813168189,-0.331788138369663,1,1
ABCA4,-2.78644991488123,0.0319733113772053,0.246251969532724,-2.06769648228438,0.232011437478917,1,0.853750678944508,1,1,-2.34683552701771,0.113601662868412,0.760414421061809,-0.162892512103803,1,1,-0.850548270866819,1,1,3.23332105954981,0.00367079891777088,0.0407643424675869,1.02939222102006,0.909886209194923,1
TREX2,-1.11826453685656,1,1,-0.318468680192244,1,1,0.773773461752428,1,1,0.275996021039795,1,1,0.961061657376699,1,1,0.458394569578869,1,1,0.801235676705468,1,1,0.445799987617689,1,1
GCLM,-2.73446872833387,0.0374886179998633,0.275774173976761,-1.90825422942268,0.338150193825058,1,0.856655154488079,1,1,0.317245784058147,1,1,2.17115942741525,0.179514738663533,1,1.58583359323977,0.676662378256441,1,2.03668574544816,0.125044631688376,0.447468536665758,0.0309464896342766,1,1
MRPL43,3.45928934164449,0.00324961651729222,0.0516814664505617,0.116999553442347,1,1,-3.28314561552292,0.00615933748117792,0.121637635159755,1.71148587974569,0.521948733701215,1,-0.957429848462315,1,1,1.60812417454479,0.646847913795116,1,-3.42358794412308,0.00185400754101718,0.0251132249216963,-3.2122200280563,0.00395140371868033,0.0769227471939926
BCAR3,0.863585292382023,1,1,-0.715429834277684,1,1,-1.44444458775949,0.8916837370056,1,-0.413829581980627,1,1,-0.995074981813604,1,1,0.0824006044982312,1,1,-0.469695910610892,1,1,-1.12995150248189,0.775489981478142,1
ZNF275,-1.8105009141684,0.421308856305739,1,-1.19599453120604,1,1,0.637348258825465,1,1,-2.26400241959478,0.141443795769093,0.858592614285622,-0.777934046340797,1,1,-1.31803897789063,1,1,2.45673794872947,0.0420614751891477,0.219535810680416,1.0778765230404,0.843266591224542,1
CHRNA4,-3.83440697787297,0.000755205563067943,0.0190617390877182,-1.67679566934585,0.56149466931675,1,2.24983808180631,0.146755353820569,0.85644803878415,-2.48888341865366,0.0768869869609354,0.611840718299994,0.614170025730697,1,1,-1.22623422660493,1,1,4.05362122044258,0.000151292545957844,0.0042323066317967,2.22147806063115,0.0789557972113188,0.455341671417548
SLF2,1.12553036787959,1,1,2.90615667126264,0.0219538915949334,0.475980384722059,1.49138453798712,0.815163391364979,1,1.98534197068492,0.282638624701932,1,1.06677969203936,1,1,-0.0501352631121415,1,1,-1.78301168581784,0.223753203269905,0.66007411737731,1.15477364209087,0.744549400483177,1
DR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSDHL,-1.8076332460353,0.42398160187592,1,0.158333999352891,1,1,1.85987540528561,0.377418934574622,1,0.171366340053907,1,1,1.38738323609192,0.991949604219869,1,0.0644855897792252,1,1,1.34391369455773,0.536928891232369,1,1.41830074322347,0.468308939422701,1
CETN2,-1.849308458098,0.386479710771988,1,1.14665777336,1,1,2.73397085201662,0.0375453501425319,0.372031399198786,2.17760688120478,0.176611900851781,0.96748736758906,3.27257765791931,0.00639429549653353,0.333247907076189,1.35933162873235,1,1,0.584941285087926,1,1,1.63816120569966,0.304164209780882,0.971409749525826
TMED5,0.893335026379733,1,1,-1.0946087276512,1,1,-1.8207278138234,0.411889452137205,1,-0.044807330944283,1,1,-0.681183968288689,1,1,0.715230627852544,1,1,-0.660803460188142,1,1,-1.69074554077438,0.272656237171319,0.913086105053636
MTF2,0.0709096044716786,1,1,-0.736322835851121,1,1,-0.717997468763515,1,1,0.618457703897673,1,1,0.538433672971588,1,1,1.06238016083999,1,1,-0.317740671795986,1,1,-0.993690415443747,0.961120831061633,1
DIPK1A,0.202151872965919,1,1,-1.08904520857815,1,1,-1.15214617985424,1,1,1.02937025264053,1,1,0.838666213055819,1,1,1.68985864694879,0.546330003800144,1,-0.600917198831716,1,1,-1.59503659823941,0.33211215569723,1
GABRA3,-0.928444970965142,1,1,0.470568609540847,1,1,1.28384960980084,1,1,0.794852991634233,1,1,1.3734941915512,1,1,0.464034306916326,1,1,0.369179109470601,1,1,0.791451824769968,1,1
NKAIN4,1.03815658606828,1,1,0.774478687434994,1,1,-0.336738991615109,1,1,-2.27857353018736,0.136154573500257,0.841592323122224,-2.80829905962823,0.0298823715569801,0.675705691462293,-2.72684304519584,0.0383660681665752,0.675814547051663,0.532884315258823,1,1,1.21745417349373,0.670294386398769,1
RPL5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GABRE,-1.17604610258067,1,1,0.147459840518185,1,1,1.24858651016582,1,1,0.752027843620327,1,1,1.58550021377925,0.677116370322143,1,0.61933943127772,1,1,0.506559858690341,1,1,0.621327437599513,1,1
DDX43,0.31169032422745,1,1,2.71839721697629,0.03935941996875,0.627716574831441,2.1041454656081,0.212194559338379,1,-0.211901470153199,1,1,-0.42618288471236,1,1,-2.15358707776524,0.187635411332265,1,-0.128779178649119,1,1,2.53705280726839,0.0335370269931928,0.277349938061575
YTHDF1,-2.29897289705499,0.129038870320264,0.624679700183816,-0.827906692087617,1,1,1.42766005344435,0.920338375654089,1,-0.746057671901253,1,1,0.939665376087212,1,1,-0.147029586508802,1,1,2.10013317400596,0.107151383460904,0.405211081269811,1.13952462667654,0.763453208173099,1
SEC31B,4.24545839229851,0.00013088819290096,0.00575756732934281,0.0395084263307288,1,1,-4.06409271891325,0.000289317938947652,0.0182714482605115,-0.601664593370193,1,1,-3.48357293451281,0.00296860974889412,0.2468650445829,-0.615259276037906,1,1,-3.00870477528226,0.00787091778588257,0.0689101341518471,-2.84247148531704,0.0134295706004235,0.160869561283593
FATE1,0.160802371496076,1,1,3.70384187603072,0.0012741519432421,0.116158416161415,3.07535713678697,0.0126150376493859,0.192578608850204,2.02498501666903,0.257213416754933,1,1.79663795770245,0.434358685973144,1,-0.362572787367591,1,1,-1.0026959841393,0.948022704339054,1,2.57736794223971,0.0298667743112533,0.260287143038828
SLC17A9,1.02940131125658,1,1,-1.2157304444153,1,1,-2.05579000430502,0.238816571548988,1,0.300556271312638,1,1,-0.457288944954481,1,1,1.11397640898007,1,1,-0.922303307860021,1,1,-2.06598054210459,0.116490950696652,0.567063158759115
SCD,4.5724543822992,2.89226515299024e-05,0.0018265674534652,2.78552623071638,0.0320645495879089,0.570380418263775,-1.84381306273269,0.39126233005295,1,2.97788607021433,0.0174146310353871,0.252542602053028,-0.202493280066362,1,1,1.12401162070639,1,1,-4.94198710486491,2.31990995057427e-06,0.000190922318905369,-1.91726208728885,0.165613931589137,0.690435955214845
GLMN,1.56472318598147,0.705886976980537,1,1.13707860077107,1,1,-0.463297936878162,1,1,2.95154536587338,0.0189712857161309,0.265110216738365,1.68493108341565,0.552011212012334,1,2.0845271727735,0.222673447150122,1,-2.54463786016976,0.0328173364085005,0.186225846745963,-1.25574400074502,0.627626401948712,1
VMA21,-1.56368473378706,0.707349747856783,1,-1.81680571567811,0.415481204027939,1,-0.12987429277662,1,1,0.458069241671237,1,1,1.70133782809495,0.533277411215886,1,1.89198064394401,0.350961358808751,1,0.841272816095462,1,1,-1.0560922884256,0.872778159686829,1
DPPA5,1.22769852845356,1,1,-0.565188673360103,1,1,-1.78583914064264,0.444751843652985,1,0.623473441131156,1,1,-0.432202603868412,1,1,1.09051597744951,1,1,-1.16321949843955,0.734221372329443,1,-1.8109959839947,0.210424419989268,0.791220274292987
BLOC1S2,-3.09347225817607,0.0118697428739831,0.127112001312353,-0.29225073083955,1,1,2.53669850757153,0.0671419679899023,0.530031510791656,-0.0749149797133291,1,1,2.02823556701211,0.255217269070483,1,0.127898554307104,1,1,2.48063218502139,0.0393448879239809,0.21011080976591,1.92152792219501,0.163995557011495,0.686115285362568
C1orf146,0.223442482905359,1,1,-0.940062680912517,1,1,-1.0209062967976,1,1,1.42120580028715,0.931541633765453,1,1.18398029251926,1,1,1.96614252839998,0.295692893926476,1,-0.797656373775298,1,1,-1.63374873002951,0.306934865117717,0.976610934465463
EPHX4,0.182773833424875,1,1,0.9563546734298,1,1,0.678050099275438,1,1,2.77181454444579,0.0334468715778192,0.374811849537004,2.49008548751532,0.0766274234513022,1,2.04872292731785,0.24293529574802,1,-1.35670345401926,0.524626363680007,1,-0.331922368233392,1,1
MTM1,-2.42465001885531,0.0919389052375648,0.499575200898156,-3.00706778361423,0.0158268562557301,0.402817311391658,-0.45777966141193,1,1,-0.0498564899429429,1,1,1.65413779091329,0.588597114938503,1,2.02884360310314,0.254845335233475,1,1.90212579996478,0.171464130832162,0.5512122871452,-1.21178397921441,0.676785247505549,1
CHUK,-0.94192061511315,1,1,-2.48175717453818,0.0784417993773259,0.901008108729005,-1.31882978402902,1,1,0.628072317177154,1,1,1.24789746808742,1,1,2.28963995747176,0.13225318005558,1,0.444642618026192,1,1,-1.99934166442561,0.136714197178969,0.622822756448178
CPN1,-1.44168559598572,0.896346533358246,1,-0.66590495581769,1,1,0.78902036801941,1,1,-0.224426773787115,1,1,0.842856320120894,1,1,0.247131220326768,1,1,1.18547827470183,0.707485198394957,1,0.464705346223848,1,1
HFM1,3.56336264504027,0.00219680588604313,0.0400903903903794,0.0522949046566144,1,1,-3.31967360739931,0.00540736493897942,0.113138456972192,1.78797762435251,0.442677707444706,1,-0.832503963430512,1,1,1.69445940109941,0.541068120973305,1,-3.5644266712244,0.00109395712359629,0.0169535222446015,-3.27222762776731,0.00320110888388521,0.0680101896192186
OGFRL1,1.76527991945522,0.465100395845674,1,1.05335516781241,1,1,-0.775114061607238,1,1,1.65186171296612,0.591376467929858,1,0.189234309962206,1,1,0.845424093915934,1,1,-2.12677780630137,0.100315647511509,0.389048696936432,-0.971919760589946,0.993271404836724,1
BARHL2,-1.22853159203774,1,1,-2.6221627880786,0.052424211402048,0.725360452308337,-1.09382489279189,1,1,-0.127612646224202,1,1,0.658957488795824,1,1,1.44295869434088,0.894192644060938,1,1.05095574270789,0.879836750608057,1,-1.46272548421864,0.430627529946263,1
LRRC8C,-0.646640676514176,1,1,-2.23033216991233,0.154352393997486,1,-1.40331093487208,0.963144833099933,1,-0.353465970594782,1,1,0.112123332248122,1,1,1.16387122724543,1,1,0.660048446248777,1,1,-1.57557394272207,0.345372075618927,1
SMAP1,1.77983531721131,0.450617495400992,1,2.20446806907781,0.164948658979705,1,0.255532911421281,1,1,1.33240087875303,1,1,0.00783538607639268,1,1,-0.187240412148279,1,1,-1.98605056710375,0.141083128082253,0.486167740036319,0.27705539758944,1,1
AFF2,-3.99369106688901,0.000390315670136249,0.0121236826519872,-3.1636216837855,0.00934915189747472,0.3073306520077,0.969593468782555,1,1,-2.09231182298532,0.218463784650603,1,0.869316042242383,1,1,0.147467064521635,1,1,4.01775432893886,0.000176266217696502,0.00472474148667121,0.66960735473113,1,1
FMR1NB,0.285009156725109,1,1,1.67926035870265,0.558607878773872,1,1.21234158861335,1,1,1.7207678430349,0.511757759130616,1,1.34707722678345,1,1,0.335925134206168,1,1,-1.12117713012527,0.786637417492586,1,0.631995911867208,1,1
SDHAF4,1.35609483759524,1,1,-1.81243953455379,0.419509852868671,1,-2.8339669111471,0.0275844552309206,0.305873048421684,0.799692337386779,1,1,-0.181998160270996,1,1,1.97031542054908,0.292813393229249,1,-1.41916213176573,0.467555259936735,1,-3.01516528113233,0.00770517757545351,0.117194134451828
