,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj
SPINK14,-0.659604283444159,1,1,1.67221955903436,0.56688620995047,1,1.94904778260185,0.307738312155991,1,2.38756129214532,0.101763446178801,0.821464582981251,2.59074780090715,0.057460587560303,0.80125628860725,1.1917873670596,1,1
CALM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCRIB,-4.26224703169933,0.00012142892362133,0.00500262192790599,-0.683938107020367,1,1,3.24303913056523,0.00709571805938011,0.104824878617182,-4.23549541139448,0.000136829016429867,0.0109786377152547,-0.176325541425026,1,1,-3.28827217565508,0.00604826004912949,0.212714907939318
MFNG,0.243385787072035,1,1,-0.984035349429786,1,1,-1.02679828715126,1,1,-0.0446630951039153,1,1,-0.215173158000961,1,1,0.631834765020565,1,1
GUCA2A,0.542620975991584,1,1,1.22417659637558,1,1,0.490666176891054,1,1,1.06561012470131,1,1,0.557559301985054,1,1,0.184135544569679,1,1
DMD,-0.592417760972854,1,1,-2.42114377560799,0.092830539801964,0.673061048321652,-1.36705136074827,1,1,-3.87320671380208,0.000644475886791121,0.0325995117595063,-2.77116950205804,0.0335132054226474,0.599147059991675,-1.68698889199481,0.549632927293108,1
CAVIN1,-0.0642363646114473,1,1,1.41867746117058,0.935958426828593,1,1.24749607189909,1,1,1.25760298343528,1,1,1.20816942709831,1,1,0.373874922173838,1,1
PEX2,-0.562326963593109,1,1,3.0834122981344,0.0122784851150484,0.202260595502565,2.88735046632461,0.0233100734305581,0.231073219548995,0.416381622206714,1,1,0.752422509071289,1,1,-1.58691829386222,0.67518690631531,1
RASSF1,-0.077485345550636,1,1,0.875667130278545,1,1,0.779547803697157,1,1,-0.376870184425765,1,1,-0.291205440329942,1,1,-0.892171244198748,1,1
RAB4B,-0.248558366950827,1,1,0.688656107391225,1,1,0.874655157774562,1,1,-2.09894726126685,0.21492930011483,1,-1.92801519741239,0.323119415348736,1,-2.4097541553586,0.0957796391872746,0.906528452224785
CFAP43,1.55971165274657,0.712968223077125,1,-1.94334550338622,0.311846562226009,1,-2.92151930089106,0.0208997215371986,0.214429537359248,1.19014587922335,1,1,-0.152658723313823,1,1,2.47267561226552,0.0804634846813875,0.844681433206913
LMO7,1.17762909348138,1,1,0.615718707900133,1,1,-0.563340295719453,1,1,0.615611288997028,1,1,-0.36636078997196,1,1,0.120598676313286,1,1
MOB3A,0.594000015928936,1,1,0.665637667683705,1,1,0.0594989813749256,1,1,-0.401022618774845,1,1,-0.768415268252362,1,1,-0.815458658055709,1,1
DCTD,-0.972506460899048,1,1,-0.654888116553631,1,1,0.353144660044646,1,1,-1.31643967107145,1,1,-0.496504631952027,1,1,-0.8091236674693,1,1
ELAVL4,0.340783914794642,1,1,0.298666149363182,1,1,-0.0840989114885572,1,1,-2.02690030573547,0.256035655590954,1,-2.13826471545107,0.194971587542383,1,-2.21177192173307,0.161894568770582,1
ATP2A1,2.56439099533407,0.0620142233274978,0.365920450311664,4.87576617566635,6.50321613750981e-06,0.00168118626212915,1.90319206280911,0.342092930808318,1,-1.94401284581047,0.31136341225951,1,-3.55131122213401,0.00229990116813327,0.148056137698579,-5.19098540346972,1.25510415803765e-06,0.00111334711618818
TRIM38,-1.51201377481968,0.783182149913798,1,-2.22071968466259,0.158219719986016,0.907429912151932,-0.441000698292481,1,1,-0.0523894931012243,1,1,1.11985259795477,1,1,1.59326414972503,0.666605673275644,1
ADIPOR2,1.43779223096518,0.902958086218885,1,2.68759774380056,0.0431808214735786,0.427487465459245,1.00379716610488,1,1,0.0917699460447505,1,1,-0.779892316508845,1,1,-1.49416350882369,0.810797326888602,1
MCRS1,1.06322789426415,1,1,0.658304845066466,1,1,-0.42250444821786,1,1,-0.186199678866259,1,1,-0.704814589239081,1,1,-0.487869512442386,1,1
NELL1,2.2964214175415,0.129910785227167,0.597917933386151,1.6950419245149,0.540404807544747,1,-0.583911248948031,1,1,-0.317731046029991,1,1,-1.91712552020368,0.331331923218086,1,-1.46853266588591,0.851757538988853,1
XPNPEP3,2.7335330284583,0.0375953032306431,0.259923351843955,2.47813205213553,0.0792433528030134,0.614768857079718,-0.33204955244795,1,1,2.76998980027583,0.033634828856134,0.426166501631555,0.536182531488559,1,1,0.826754965518617,1,1
TEX43,1.44773406491729,0.886148634573614,1,1.59049465263769,0.670340100076007,1,0.139484286499481,1,1,-0.570668494588177,1,1,-1.5203762683174,0.770498612609309,1,-1.62433451184635,0.625826612584904,1
MYBPHL,-0.225268859895125,1,1,1.74874795861709,0.482007576461582,1,1.47367979971303,0.843406945198963,1,-3.8238039329547,0.000788450560886964,0.0362800867598909,-2.95309519171517,0.0188762959445713,0.438660938508124,-4.69434420373348,1.60478015314991e-05,0.0055703314576836
GM2A,-0.90881840150497,1,1,-1.01500352336501,1,1,-0.027888312527383,1,1,-1.42590464949793,0.923375202925358,1,-0.584643087639375,1,1,-0.58487669401487,1,1
ZDHHC9,-0.853690156137604,1,1,1.42409471672775,0.926514333610936,1,1.8725331001648,0.36679732192071,1,0.833566951681291,1,1,1.25764315708405,1,1,-0.0258313163646375,1,1
PWWP3B,3.39187184739479,0.00416501396788383,0.0580421859559185,2.53587592508385,0.0672998804160521,0.554937350138816,-0.718066223150387,1,1,1.38952066167983,0.988046894957698,1,-1.46730397038972,0.853760304796875,1,-0.791546088655208,1,1
TOP3B,0.504787930760285,1,1,2.42703393142071,0.0913369921987952,0.666002378898105,1.52858499255646,0.758204152565388,1,2.38960837196651,0.101198082181155,0.820634727367448,1.75632550905826,0.474197064160787,1,0.540945218290448,1,1
ZMYM6,2.83325397047425,0.0276460571121478,0.211381541640878,-0.767055826031474,1,1,-3.1031063168825,0.0114900498863698,0.143859015217939,4.01384106076125,0.000358431479725924,0.0220118286030147,1.39980403516772,0.969432054918591,1,4.18427963147283,0.000171643080192612,0.0271349015983707
BCL11B,-0.093695408937692,1,1,0.725352498631964,1,1,0.685942466061172,1,1,1.03644117330992,1,1,1.01544517787897,1,1,0.559313645791006,1,1
WFDC8,-1.49181362780827,0.81448806202414,1,-2.54815068477376,0.0649774094743016,0.544410830660798,-0.773212548645722,1,1,-0.299009260539202,1,1,0.707680871234287,1,1,1.3284948418328,1,1
SFPQ,-2.93350132638498,0.0201097333330804,0.169678173803918,-0.627651454469521,1,1,2.0382207036102,0.249167195344504,1,0.661257915127594,1,1,2.0901628465032,0.219619042591529,1,0.947636055976203,1,1
DCHS2,5.07459825571044,2.32989324371827e-06,0.000336386208322784,2.10394081860002,0.212301658584002,1,-2.83784922706162,0.0272511787592314,0.253322152433551,3.87168495864529,0.000648513568714159,0.0325995117595063,-0.68509393128978,1,1,1.93081758987523,0.321033685793089,1
RC3H2,0.963598917930993,1,1,2.65573724703152,0.0474811481190225,0.455405641945619,1.35358354979544,1,1,-0.650224936934429,1,1,-1.19060601408356,1,1,-2.18001501264984,0.175538092471209,1
COL9A1,0.945930030295134,1,1,2.45820315404509,0.0837804959918092,0.628667504567752,1.14162618812678,1,1,0.102826961221402,1,1,-0.578754513775983,1,1,-1.5647049532152,0.705912639290501,1
INKA2,-1.08862285787123,1,1,-1.50126894835728,0.799716077859382,1,-0.203892121438405,1,1,-2.54438607961836,0.0656820080749458,0.627877240165992,-1.50588571243509,0.792579089523696,1,-1.43275350627903,0.911569755234423,1
SMARCAL1,-0.440065532240184,1,1,-1.32974022739751,1,1,-0.648933370222683,1,1,-2.42341471196567,0.09225217876051,0.772817701085553,-1.73377699596597,0.497745952867226,1,-1.27133161732618,1,1
PRRC2B,-0.469394050295159,1,1,2.40631433655473,0.096686355923805,0.688138948821823,2.28939000801268,0.132340213062209,0.703911136586448,0.7119755443603,1,1,0.95493522343085,1,1,-1.06956116391286,1,1
GFPT1,0.847092577678719,1,1,0.995199403501349,1,1,0.0541474129133515,1,1,-0.248843272362538,1,1,-0.689910266981365,1,1,-0.740375972739942,1,1
NUDT13,1.98823093266658,0.280716932407937,0.999504456514019,-0.477957725315676,1,1,-2.15488844407975,0.187023389343703,0.878686128790169,2.09940691915755,0.214686271688944,1,0.58460791015645,1,1,2.26088392745756,0.142598673900441,1
ATP13A1,1.03727652384731,1,1,3.15184037631183,0.0097346964712285,0.174521987339962,1.64903357598582,0.594844537646555,1,2.0801465629291,0.225072551108645,1,1.14029277094094,1,1,-0.155310544847444,1,1
HDGF,1.29818831226041,1,1,0.943571989856686,1,1,-0.42094814390032,1,1,-0.349600755141345,1,1,-1.23282951776601,1,1,-0.958450729033427,1,1
DLK2,1.95512976598243,0.303406534447984,1,0.629359608966792,1,1,-1.27582659362719,1,1,0.214004269508388,1,1,-1.17138701223861,1,1,-0.207317921804246,1,1
ENTR1,-2.15069504357559,0.189001667037141,0.771508078435359,0.864769079755634,1,1,2.55982994470027,0.062834036263686,0.439109531859904,-0.882574717011312,1,1,0.827837479069075,1,1,-1.40790146733184,0.954961491312373,1
SMC4,4.84539708261996,7.58152202226506e-06,0.000778855589287307,0.154244325343418,1,1,-4.1156785767191,0.000231625182969882,0.0106057862350724,2.01135630129419,0.265727013359742,1,-1.64304674397043,0.602239573605089,1,1.73502412941539,0.496419188371853,1
CCRL2,0.99782536386904,1,1,1.77545534346168,0.454936397015714,1,0.528969201734062,1,1,0.49204445719105,1,1,-0.343559919926865,1,1,-0.850709424328289,1,1
ERGIC3,0.112697414894264,1,1,-0.71029209549796,1,1,-0.659708435604584,1,1,-0.768568809267903,1,1,-0.758752461798935,1,1,-0.285873960409216,1,1
GIP,0.830096880892645,1,1,-1.15132378811666,1,1,-1.68040265022759,0.557274004589641,1,-1.20914457041768,1,1,-1.68223890936048,0.555135131678802,1,-0.26864228170679,1,1
C7orf50,-1.11921525584611,1,1,-0.620249536841015,1,1,0.486554144163424,1,1,-0.291879165683523,1,1,0.545303827291834,1,1,0.157100723815664,1,1
ACSL3,0.881455942761506,1,1,0.747889659584411,1,1,-0.165883010101775,1,1,-0.196179741149018,1,1,-0.78983988454238,1,1,-0.681291245279012,1,1
FRMD4A,-1.81055328325477,0.421260175715563,1,1.43498207648943,0.90775323096197,1,2.74088661833588,0.0367641885175036,0.307667302966847,1.24963966557319,1,1,2.32551855595145,0.120265493236748,1,0.206283000403989,1,1
SMC1B,0.0599491901007809,1,1,0.833246192128542,1,1,0.624540819978903,1,1,-0.641409729355983,1,1,-0.598913605123777,1,1,-1.18769802580001,1,1
HOMEZ,2.31109439151697,0.124965850276325,0.582181022246623,0.235292104514183,1,1,-1.88930734478892,0.353103947731308,1,2.23287916030602,0.153341485231625,1,0.521481417186286,1,1,1.96799908984064,0.294408854599091,1
ECE2,2.81189693846555,0.0295501685684907,0.221294860504034,-0.950907217548755,1,1,-3.26448441182328,0.00657980983187195,0.100618351493874,0.226806323701695,1,1,-1.76736562000985,0.463002100586664,1,0.842198726341911,1,1
STRN3,-1.40277100041183,0.964110823515296,1,-2.8037429974191,0.0303078911671276,0.34673438945519,-1.12589932818398,1,1,-2.37635243899531,0.104908519659122,0.837118607394902,-1.15902634535131,1,1,-0.264398157619825,1,1
ARPIN,0.834547174665757,1,1,0.524050778305447,1,1,-0.36159267658292,1,1,0.00981199589927174,1,1,-0.579915064371864,1,1,-0.325492674817303,1,1
ARID5A,1.93607422646626,0.317151663916392,1,1.60129252289927,0.655872865959523,1,-0.475488263657299,1,1,4.00448611680497,0.000372914645405098,0.022552013837812,1.99767489148852,0.274511508307006,1,2.55733734372024,0.0632861240754444,0.756387578738094
POP5,1.67920505084588,0.55867252772313,1,0.945052631622178,1,1,-0.782787743605865,1,1,1.11139056345221,1,1,-0.0480091552901692,1,1,0.513422764792282,1,1
TOR4A,-2.74273038154757,0.036558415007013,0.255510317881548,0.930747140715894,1,1,3.16385105179488,0.00934178731781619,0.124323659690005,-2.57698672031631,0.0597994677291904,0.595376889067024,-0.196945068474949,1,1,-2.99789959551036,0.0163108330646967,0.365789367185666
RIMKLB,-0.309789967326236,1,1,-1.74916696621101,0.481572974286475,1,-1.20706561004739,1,1,0.263736082579435,1,1,0.420474510519819,1,1,1.16831870792771,1,1
TRPM3,-0.97963297375682,1,1,2.80623898381309,0.0300741014774874,0.345539568803705,3.16521971870065,0.00929795290447835,0.124174161039308,1.0206473184248,1,1,1.58187965673934,0.682062275152516,1,-0.891193838842332,1,1
SYCP2,-1.77893058226347,0.451506860979187,1,2.23611949080347,0.152063670247643,0.885951938174228,3.35006998104395,0.00484746876389607,0.0804741606493287,-1.90240995076409,0.342705486802933,1,-0.247237369121157,1,1,-3.35839364734527,0.00470381294746505,0.184535089268242
FXR1,0.691910093441954,1,1,1.26907518955092,1,1,0.382957764167261,1,1,-0.185292491298342,1,1,-0.652432938317084,1,1,-1.00725160735526,1,1
CACNA1E,-0.485122281061689,1,1,0.404027462619329,1,1,0.751673915632817,1,1,-1.4992041920215,0.802924007244795,1,-0.955207346578455,1,1,-1.64575080520655,0.598890446402901,1
MAP3K6,-2.25842298095109,0.143515807909209,0.642499961559571,-1.76508771075151,0.465294154425348,1,0.586360854142789,1,1,-3.30751394650978,0.00564768148767681,0.138307561830883,-1.07271903889593,1,1,-1.67846574174742,0.559537277433946,1
SSTR2,-0.295188011904932,1,1,1.61755054862261,0.634556961807574,1,1.60739981475303,0.647800144225665,1,-0.76235053964358,1,1,-0.546625568399409,1,1,-1.60758302821232,0.647559190308294,1
AP1B1,0.183815317004535,1,1,2.16821612898884,0.180853477218412,0.982949994186745,1.59766930056097,0.660699566682242,1,2.64815946306469,0.0485588041233109,0.52824754762799,2.31716481732435,0.122968531553162,1,1.26008070132852,1,1
SLC37A4,-0.624383586359182,1,1,0.817721992588465,1,1,1.21773400680337,1,1,-1.67745188154866,0.560724908155488,1,-1.01040154092568,1,1,-2.11105825448072,0.208603830052516,1
DNAJC14,2.04588840025825,0.24460411116863,0.913758854449526,-0.315357916862244,1,1,-2.04845828414101,0.243090693629801,1,1.42694501011147,0.921574473781973,1,-0.204534147830406,1,1,1.51816386985946,0.773838559193476,1
BMX,-0.0529027957666019,1,1,-0.729051426116605,1,1,-0.563202654374751,1,1,-1.14230071986993,1,1,-0.979937994503069,1,1,-0.523798669145464,1,1
AGBL2,3.71756042948601,0.00120693527975002,0.0253374232601308,2.70131591835159,0.0414394204797552,0.417467650188257,-1.14272495387573,1,1,1.74561170897666,0.48527067748057,1,-1.3061500021462,1,1,-0.351818133816081,1,1
POT1,1.41341170004126,0.945208244590272,1,-0.381068764677062,1,1,-1.56623150033056,0.703766584295549,1,1.94911856596546,0.307687601832811,1,0.734980654675687,1,1,2.06093999454753,0.235852590605111,1
CCR9,1.00310473292888,1,1,3.67179651582835,0.00144510852711438,0.0528817339556833,2.09856354532113,0.215132356473659,0.959976897788098,-0.923861148951908,1,1,-1.53275663941898,0.752014967616353,1,-3.3933084121563,0.00414323063597055,0.174670453963724
FAM219B,0.651757369826107,1,1,2.00529616245983,0.269588369066789,1,1.07979647661843,1,1,-0.864220527913604,1,1,-1.21668601522135,1,1,-2.08435349673149,0.222768147159815,1
DENND2D,0.470797858608788,1,1,-0.982215116793654,1,1,-1.20471709518006,1,1,-0.82802591158269,1,1,-1.05644481199734,1,1,-0.14089206789818,1,1
BRPF3,1.77466507134286,0.455719235301388,1,1.05954268855549,1,1,-0.714041479995929,1,1,2.7126252051504,0.0400515351334744,0.475259355621557,1.1735292203394,1,1,1.8079764712015,0.423660975785349,1
BRCA1,2.59573465860598,0.056633355482681,0.34496623145779,-4.07866249638752,0.000271773225172328,0.0182258629835233,-5.41337970709609,3.71076887935346e-07,0.000156496794896102,-1.32665236007729,1,1,-3.1073235048421,0.0113273807134908,0.346044348466069,1.76999738500821,0.460365458092475,1
ATP2B4,2.56067613980401,0.0626812147880486,0.368905305983572,-2.0782100557218,0.22614009796277,1,-3.9606377278891,0.000448499185248954,0.0171953300066979,3.89957007928534,0.000578181861084553,0.0301729975098946,1.87722187040259,0.362926147353364,1,4.92927225809757,4.95218921891762e-06,0.00225918872167022
BCO2,2.24541833123623,0.148447738182213,0.657846764970544,1.0700779420757,1,1,-1.25390146295311,1,1,-0.605946711839021,1,1,-2.2494341829314,0.146909315127499,1,-1.31790710929151,1,1
ASB13,-1.4970294692744,0.80631354150803,1,-2.62549685450224,0.0519135650078748,0.480687822037098,-1.0848714080071,1,1,-1.02184319497225,1,1,0.0301379077983473,1,1,0.862664628727109,1,1
MYBPC2,-3.78665822644432,0.000916121300765942,0.0209141879858618,2.12733838964471,0.200351863290896,1,4.96758636051235,4.06748226276577e-06,0.000716323854319607,-2.23221036781766,0.153606375049852,1,0.874192554765598,1,1,-3.50198844433061,0.00277079788348378,0.139458666747221
SAP130,-2.75506156350216,0.0352086556876927,0.249199859012085,0.880448592784547,1,1,3.16935571875918,0.00916663735021469,0.123056140150822,1.57354630647683,0.693554249019237,1,3.28127714155238,0.00620028908969983,0.263925225300135,0.892332104434852,1,1
CREB5,0.441457923403779,1,1,0.419506269235795,1,1,-0.053349509371903,1,1,0.800273773036286,1,1,0.475249842749875,1,1,0.52734375852527,1,1
NEGR1,1.94483248215739,0.310770859918214,1,0.492413874721792,1,1,-1.29440310218924,1,1,0.0526876355414968,1,1,-0.971455011907923,1,1,-0.194912436303201,1,1
MAFG,-1.98619630318426,0.282069187142981,1,-1.34659855127513,1,1,0.537629590098547,1,1,-1.04499532015405,1,1,-0.183565881603793,1,1,-0.433047992579661,1,1
MCTP2,-0.488746464297027,1,1,2.02287997823328,0.258513139589262,1,2.05466557792776,0.239467901237154,1,1.04081004696207,1,1,1.25783791271912,1,1,-0.490219460941303,1,1
CHM,0.648165238025033,1,1,-2.38370840305273,0.102835061853294,0.708903739453191,-2.44508832851618,0.0868900021265291,0.539728362046417,-4.00127365842947,0.000378014656173307,0.0226058427532554,-3.91270949950264,0.00054759780535376,0.0586738185400858,-2.05384011780172,0.239947011989251,1
GJA9,1.70966144630685,0.523970975605837,1,-1.54561660810829,0.733183126693993,1,-2.56923878724113,0.0611533194572551,0.431167222886921,-1.55908173714634,0.713862213405436,1,-2.58006197699161,0.0592695508923628,0.811491648089639,-0.00339853123159947,1,1
APOA4,-0.981002817536522,1,1,-1.14307358894764,1,1,-0.00112390024123432,1,1,0.313063537663235,1,1,0.992923232914089,1,1,1.07415100498057,1,1
SGO2,0.642273588112118,1,1,-2.831798546806,0.0277722004108063,0.329240257532843,-3.02559469114659,0.0148886814598286,0.170554688402583,-2.22510497945222,0.156445149334688,1,-2.46542772227705,0.0821098690534771,0.965640138573704,1.03960320839524,1,1
COPS5,-1.7256764423476,0.506433830761904,1,-0.194457145852191,1,1,1.13396919884592,1,1,-0.235182917714466,1,1,0.666022212351049,1,1,-0.0947607082958687,1,1
STMN1,-0.469574275274956,1,1,0.542975282526196,1,1,0.921578060963357,1,1,-0.372754874764211,1,1,-0.137448638697818,1,1,-0.613603294972771,1,1
LVRN,3.97233497031827,0.00042702925135739,0.0122864825534175,-1.27315413636553,1,1,-4.48160572066802,4.44501106506102e-05,0.00354193511426883,0.990512505808665,1,1,-2.09382845866187,0.217651584400293,1,1.78544559157166,0.445134414770784,1
SEMA4F,0.640821061266649,1,1,2.4088486542441,0.0960175962287246,0.686121280585821,1.34746443353009,1,1,1.53622256619462,0.746902819511462,1,0.868512033905392,1,1,-0.249846959664865,1,1
HMX3,-2.22035071045048,0.158369820717634,0.684475390188998,0.215286456772873,1,1,2.08872586308545,0.220394444042737,0.970874480546702,-0.813565216098007,1,1,0.579548000491881,1,1,-0.88567651446534,1,1
RFX4,0.182219235663761,1,1,1.75319477593139,0.477411476615813,1,1.20386948118898,1,1,0.567746585602392,1,1,0.374002851632873,1,1,-0.580117930719022,1,1
CDK5RAP1,1.32712368175071,1,1,2.2085451907672,0.163237747404606,0.921907898309029,0.585932482636388,1,1,2.36157387897072,0.109185273806465,0.855007977865538,1.06506708128015,1,1,0.608202977239009,1,1
SLC8A3,-2.56412882987509,0.0620610863771074,0.366062190018227,-0.69729193014942,1,1,1.68777346083806,0.548728343564647,1,-2.47742622118371,0.0794002591736449,0.703152489309811,-0.359610961391188,1,1,-1.79115984001142,0.439605892344981,1
RHOBTB1,-0.384555702333382,1,1,-1.62827141938532,0.620804081346464,1,-0.967646566867657,1,1,-0.598592153255318,1,1,-0.262011695297743,1,1,0.519392703251076,1,1
TLL2,2.17802907764032,0.176423232020736,0.738792452669013,0.232257921514682,1,1,-1.75430699447204,0.476267507557367,1,1.32144361296299,1,1,-0.509629962468425,1,1,1.03917659203706,1,1
SERTAD1,0.784154314250953,1,1,-0.69480481300751,1,1,-1.27637510348718,1,1,-1.10866271119926,1,1,-1.55015585151987,0.726624680110884,1,-0.553626847300159,1,1
ERI2,0.46611281093829,1,1,-0.270253819253759,1,1,-0.617690176274361,1,1,0.0629677753626627,1,1,-0.309603542932827,1,1,0.254186754267411,1,1
TPM1,-2.29417267964611,0.130683491619575,0.60026759435234,-1.29811336872544,1,1,0.911416405323247,1,1,0.049768226470471,1,1,1.50586257958996,0.79261472683358,1,0.859159753727709,1,1
PHF8,-0.66859199664181,1,1,0.54327857250892,1,1,1.03667181314623,1,1,-0.957542385969611,1,1,-0.405569780440109,1,1,-1.2452602576055,1,1
ELK4,-2.7527967751229,0.0354531380556704,0.249855756587587,-1.62333304994467,0.627109368657845,1,1.09936232132698,1,1,-3.02948559404687,0.0146982351859579,0.252895173722187,-0.772932937828054,1,1,-1.70513134309216,0.529019587100076,1
ANKLE2,-3.16299102199132,0.00936942884112334,0.102215429957687,-0.102896458045517,1,1,2.66733453855985,0.045873315395866,0.357397060055493,-1.5795088932208,0.685316269706128,1,1.06252508311742,1,1,-1.33175158746628,1,1
DDX47,-0.627204119480424,1,1,1.28976346944257,1,1,1.60348462477295,0.652966205822244,1,-1.15986654064491,1,1,-0.589107176918203,1,1,-1.93550579312673,0.317569550774752,1
C1orf109,1.66500347058294,0.575472380510551,1,0.386610054010986,1,1,-1.22454949850173,1,1,-0.662562259294272,1,1,-1.79088641615542,0.439869143721001,1,-0.885683382261134,1,1
RAD23B,1.97572253407621,0.289117267744574,1,4.02357406941819,0.000343929270331271,0.020960069752356,1.4476370950361,0.886311426323317,1,0.411092291179228,1,1,-0.909371918819468,1,1,-2.04768742925368,0.243543818221612,1
TMCC2,-2.21967595155057,0.158644634589226,0.685478272830124,-1.00972828884767,1,1,1.00337874279285,1,1,-2.29232412071152,0.131321681763891,0.955229989694717,-0.581283489969367,1,1,-1.38033286859513,1,1
SYNE2,2.93294712664883,0.0201456640009385,0.169833988047891,-1.53173227837429,0.753531081918819,1,-3.7869026527823,0.00091522095005413,0.0275701709503148,1.91432641704215,0.333470766287807,1,-0.625366045498054,1,1,2.83323466093916,0.0276477272905706,0.487791449335405
ST7L,-0.0922540441123556,1,1,-0.364700117536324,1,1,-0.212689185407533,1,1,-0.563200978104236,1,1,-0.436827029059525,1,1,-0.281216672220728,1,1
GMFB,-0.213984751055328,1,1,1.81960819592869,0.412912155949055,1,1.83040426705955,0.403137060734391,1,0.718201693197192,1,1,0.816681790543566,1,1,-0.539517014840274,1,1
MAGT1,-1.08458001907671,1,1,-1.41225959478927,0.947241232954228,1,-0.174190651992235,1,1,-2.15058162393037,0.1890554222213,1,-1.22564380705438,1,1,-1.14716372667083,1,1
DAPK1,-0.735965896769035,1,1,2.87496160738448,0.0242445977289163,0.301001094034911,2.9455768002441,0.019341186649115,0.204056522211137,1.84172419134127,0.393093022646688,1,2.12921402142849,0.199419344163342,1,-0.27371562795682,1,1
ASIC4,-0.428377940536707,1,1,-0.0360854336175953,1,1,0.3462425742467,1,1,-1.76752780302512,0.462839261974434,1,-1.26886005925554,1,1,-1.59783004433956,0.660484837466996,1
MPPED2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAX5,0.813729719643146,1,1,1.16171971483783,1,1,0.309059479847684,1,1,0.269431277394394,1,1,-0.195131691202979,1,1,-0.397954654209538,1,1
METTL9,-1.56883283617183,0.70012137028799,1,0.815660937244645,1,1,1.9574888750256,0.301740110941346,1,-0.419754274383476,1,1,0.577989997996373,1,1,-0.904405862526729,1,1
S1PR3,-0.904828310944379,1,1,0.170311056267464,1,1,0.939155837923551,1,1,-0.625084736777222,1,1,0.100923619924801,1,1,-0.69106888496218,1,1
GRAMD1C,3.46993549649725,0.00312350021285442,0.0484112325060009,4.29240313877325,0.000106049797478242,0.0101101428012452,0.26899671478264,1,1,2.95302262999643,0.0188807336042828,0.295060333689218,-0.0611379183768289,1,1,-0.30647016194481,1,1
EPHB4,0.59412633585831,1,1,-0.185822770378263,1,1,-0.671691170167857,1,1,1.62932693916274,0.619462957256064,1,1.06775508598703,1,1,1.63429053195032,0.6131871647071,1
CTSE,0.0672159980463127,1,1,0.224689138434226,1,1,0.124848635155619,1,1,-1.97744693936347,0.287946795733107,1,-1.83816952176134,0.396224576339174,1,-2.07634123894662,0.227174410542146,1
BDH1,-0.493747923038542,1,1,-0.821731904243003,1,1,-0.219666801857909,1,1,-0.231866314144179,1,1,0.127074360173737,1,1,0.307958328088092,1,1
GAD1,0.806918601215748,1,1,0.754025635694261,1,1,-0.0655520437281169,1,1,0.710750411666611,1,1,0.150357714152079,1,1,0.199759539623066,1,1
RABEP2,2.46901440113959,0.0812914594859688,0.437026813056738,0.0528341043631816,1,1,-2.13858625833106,0.194815148369922,0.901249377186823,-0.197712820638591,1,1,-1.8943355742228,0.349082891802294,1,-0.217977754582894,1,1
TES,0.947110600352142,1,1,1.73239214162717,0.499222597212128,1,0.561094593738574,1,1,1.67794442721419,0.56014769029802,1,0.937042974879321,1,1,0.561189551784859,1,1
DMAC1,-0.289595638107307,1,1,-1.70579044440875,0.528282617246805,1,-1.16250786605901,1,1,0.94773714638285,1,1,1.05597079667647,1,1,2.01884617048395,0.261019263261146,1
NF1,1.05671679658526,1,1,0.342198723410371,1,1,-0.692293544505267,1,1,1.69003428556728,0.546128373228521,1,0.825330609105039,1,1,1.3980824679718,0.972529823874041,1
HSD17B11,0.517455499632738,1,1,2.71439078558203,0.0398386738091086,0.408792742517537,1.70233314253567,0.532157611757351,1,2.5003557917247,0.0744411800928847,0.67616359427089,1.84159408463721,0.393207281765632,1,0.526552724746633,1,1
FAM217B,-1.48583186554155,0.823941595296316,1,0.57529993814016,1,1,1.7526982500582,0.477922897547636,1,-3.4957442007651,0.00283644993816047,0.0859385126425205,-1.88075846397443,0.360028696288846,1,-3.56031357475974,0.00222247322382357,0.119482255773707
PAK4,0.456450878210801,1,1,-0.508397697309912,1,1,-0.817037933055401,1,1,-1.19772107448359,1,1,-1.38258977331576,1,1,-0.776596296698205,1,1
ZC3HC1,1.72837537692944,0.503525682426299,1,-1.87597470189716,0.363952522687336,1,-3.03946513247484,0.0142199180724341,0.164778313108336,-2.20358327466351,0.165321987573028,1,-3.14321674826831,0.0100261232691426,0.333325067340065,-0.825215097806454,1,1
CX3CR1,1.11435032245274,1,1,0.526276499507953,1,1,-0.522836665108215,1,1,1.0418218351862,1,1,0.0870848457627236,1,1,0.548943848215506,1,1
